source_id_1,TYC_ID_1,ra_1,dec_1,mu_ra_1,mu_dec_1,mu_ra_err_1,mu_dec_err_1,plx_1,plx_err_1,source_id_2,TYC_ID_2,ra_2,dec_2,mu_ra_2,mu_dec_2,mu_ra_err_2,mu_dec_err_2,plx_2,plx_err_2,P_log_flat,P_power_law,theta
5024218005165912192,6431-1063-1,28.242168565,-28.078869763,33.881,9.063,0.753,0.599,8.715,0.317,5024218005166001024,6431-1063-2,28.240408088,-28.079780755,30.629,14.818,0.516,0.402,8.954,0.244,1.0,1.0,6.48
2462727272499555584,5278-615-1,28.362676611,-9.42605969,14.841,-14.639,2.073,0.716,3.49,0.277,2465721654979435904,5278-724-1,28.157175119,-9.526856048,15.971,-14.348,1.554,0.711,3.147,0.306,0.9975,0.7012,814.95
2575767959872221696,629-558-1,28.577674082,13.624728933,8.752,-18.818,4.341,0.861,2.528,0.326,2575958141023832576,629-174-1,28.380379985,13.668002798,8.066,-19.024,2.35,0.583,2.627,0.323,0.9982,0.9025,707.57
5017231261605827200,7008-1590-1,28.579355206,-34.329750066,9.875,-5.424,0.479,0.474,2.13,0.321,5017231261605827456,7008-1392-1,28.580925774,-34.335941138,10.008,-4.25,0.438,0.461,1.799,0.264,1.0,0.0,22.77
350024750698891520,3280-148-1,28.608972551,45.338979668,15.116,-13.298,2.154,0.494,1.258,0.273,350024750698891776,3280-145-1,28.594539495,45.337672151,12.188,-12.661,2.506,0.605,1.649,0.35,0.9989,0.9921,36.83
304265103976291328,2307-33-1,28.646981258,31.838252246,-2.5,-7.786,0.891,0.316,5.31,0.246,304265207055506048,2307-468-1,28.649188368,31.853025919,-1.24,-7.738,0.654,0.361,5.785,0.269,0.9995,0.9965,53.61
343136413430663296,2816-2112-1,28.665274528,38.195922034,9.915,-12.0,0.074,0.062,2.158,0.32,343136413430663680,2816-1772-1,28.673114074,38.19164104,10.01,-11.815,0.242,0.196,2.329,0.246,1.0,1.0,27.01
4955857003579704832,7549-290-1,28.675942726,-43.146972042,-26.222,-42.166,0.376,0.499,3.885,0.239,4955857106658920192,7549-742-1,28.651769193,-43.149167096,-26.881,-42.348,0.474,0.601,4.308,0.255,1.0,1.0,63.98
343136379070924032,2816-896-1,28.710677007,38.215995253,8.769,-12.303,1.365,0.444,2.239,0.374,343136413430663296,2816-2112-1,28.665274528,38.195922034,9.915,-12.0,0.074,0.062,2.158,0.32,0.9981,0.887,147.37
343136379070924032,2816-896-1,28.710677007,38.215995253,8.769,-12.303,1.365,0.444,2.239,0.374,343136413430663680,2816-1772-1,28.673114074,38.19164104,10.01,-11.815,0.242,0.196,2.329,0.246,0.9971,0.8223,137.76
343124559320926976,2816-793-1,28.740640179,38.183652189,9.455,-12.124,1.051,0.331,2.14,0.29,343136379070924032,2816-896-1,28.710677007,38.215995253,8.769,-12.303,1.365,0.444,2.239,0.374,0.9985,0.8948,144.02
343124559320926976,2816-793-1,28.740640179,38.183652189,9.455,-12.124,1.051,0.331,2.14,0.29,343136413430663296,2816-2112-1,28.665274528,38.195922034,9.915,-12.0,0.074,0.062,2.158,0.32,0.9986,0.8869,217.77
343124559320926976,2816-793-1,28.740640179,38.183652189,9.455,-12.124,1.051,0.331,2.14,0.29,343136413430663680,2816-1772-1,28.673114074,38.19164104,10.01,-11.815,0.242,0.196,2.329,0.246,0.9983,0.893,193.22
342554187663431680,2816-1895-1,28.80265374,37.837326305,10.275,-11.808,0.947,0.312,1.97,0.256,342929292927727104,2816-2096-1,28.91409733,37.881204204,9.997,-11.762,0.813,0.316,1.999,0.244,0.9973,0.3681,353.95
342554187663431424,2816-1966-1,28.813772201,37.841978998,10.014,-11.695,0.846,0.264,1.98,0.237,342554187663431680,2816-1895-1,28.80265374,37.837326305,10.275,-11.808,0.947,0.312,1.97,0.256,1.0,0.9996,35.77
342554187663431424,2816-1966-1,28.813772201,37.841978998,10.014,-11.695,0.846,0.264,1.98,0.237,342929292927727104,2816-2096-1,28.91409733,37.881204204,9.997,-11.762,0.813,0.316,1.999,0.244,0.9987,0.6208,318.19
517990441925903872,4040-692-1,28.836032778,64.035887373,9.537,2.746,0.618,0.639,2.669,0.252,517990682444071552,4040-74-1,28.846318481,64.057160015,9.813,1.964,0.635,0.847,2.464,0.294,0.9999,0.9995,78.28
342536698556605696,2816-594-1,28.92667958,37.631775869,9.73,-11.584,0.975,0.555,2.0,0.312,342549068062416256,2816-2300-1,28.947566825,37.707323877,9.059,-11.705,0.936,0.345,2.355,0.234,0.9947,0.4114,278.41
342549068062416256,2816-2300-1,28.947566825,37.707323877,9.059,-11.705,0.936,0.345,2.355,0.234,342912800253321600,2816-2175-1,29.046309733,37.753113055,8.297,-11.574,1.891,0.429,2.549,0.484,0.9924,0.3675,325.91
342549068062416256,2816-2300-1,28.947566825,37.707323877,9.059,-11.705,0.936,0.345,2.355,0.234,342912800253322240,2816-2207-1,29.042969348,37.74995843,9.578,-11.443,0.845,0.291,2.257,0.248,0.9976,0.5713,312.0
105098880525666560,1757-74-1,28.961693631,24.798325702,-35.402,-3.593,2.414,0.457,4.727,0.353,105110940793828864,1757-192-1,28.895881628,24.996734949,-30.621,-4.327,1.319,0.345,3.399,0.354,0.9964,0.6552,745.9
330287898505805696,2319-789-1,29.041738462,36.046224762,-3.624,-11.67,0.843,0.435,3.755,0.334,330287898506090496,2319-789-2,29.043512765,36.046735342,-1.029,-12.435,0.954,0.37,3.13,0.398,1.0,1.0,5.48
342912800253322240,2816-2207-1,29.042969348,37.74995843,9.578,-11.443,0.845,0.291,2.257,0.248,342913281289656320,2816-2042-1,29.058194461,37.784614391,9.927,-11.593,0.884,0.296,2.054,0.241,0.9998,0.9806,132.07
342912800253321600,2816-2175-1,29.046309733,37.753113055,8.297,-11.574,1.891,0.429,2.549,0.484,342912800253322240,2816-2207-1,29.042969348,37.74995843,9.578,-11.443,0.845,0.291,2.257,0.248,1.0,0.9999,14.81
342912800253321600,2816-2175-1,29.046309733,37.753113055,8.297,-11.574,1.891,0.429,2.549,0.484,342913281289656320,2816-2042-1,29.058194461,37.784614391,9.927,-11.593,0.884,0.296,2.054,0.241,0.9994,0.9066,118.34
342536045721576448,2816-189-1,29.064646223,37.644849233,9.555,-11.748,0.816,0.284,2.24,0.242,342549068062416256,2816-2300-1,28.947566825,37.707323877,9.059,-11.705,0.936,0.345,2.355,0.234,0.9959,0.5194,402.33
342536045721576448,2816-189-1,29.064646223,37.644849233,9.555,-11.748,0.816,0.284,2.24,0.242,342912800253322240,2816-2207-1,29.042969348,37.74995843,9.578,-11.443,0.845,0.291,2.257,0.248,0.9958,0.4698,383.4
342535942642361856,2816-384-1,29.077690718,37.627567792,10.557,-11.344,1.061,0.422,1.857,0.298,342536045721576448,2816-189-1,29.064646223,37.644849233,9.555,-11.748,0.816,0.284,2.24,0.242,0.9994,0.9696,72.48
2491938032274378368,4688-1555-1,29.083229827,-4.951119788,21.337,-15.208,1.394,0.476,2.978,0.258,2491955143424298112,4688-1037-1,28.914747457,-4.842620916,16.632,-13.847,3.129,1.021,3.134,0.333,0.9991,0.9515,719.56
342532918985386752,2816-150-1,29.090209637,37.602292125,9.39,-12.085,0.877,0.336,2.313,0.256,342535942642361856,2816-384-1,29.077690718,37.627567792,10.557,-11.344,1.061,0.422,1.857,0.298,0.9963,0.6977,97.75
342532918985386752,2816-150-1,29.090209637,37.602292125,9.39,-12.085,0.877,0.336,2.313,0.256,342536045721576448,2816-189-1,29.064646223,37.644849233,9.555,-11.748,0.816,0.284,2.24,0.242,0.9995,0.9623,169.66
301109333804984704,2307-1980-1,29.112046768,30.43958691,-24.075,-27.731,0.057,0.049,5.226,0.23,301112288742484224,2307-1953-1,29.098193695,30.448459073,-24.409,-28.624,0.8,0.366,5.345,0.249,1.0,1.0,53.56
4717793735230882432,8488-1295-1,29.155562277,-58.471373498,25.506,6.355,0.037,0.045,11.422,0.245,4717793769590997632,8488-1298-1,29.133439371,-58.470693122,30.011,5.983,0.285,0.65,11.483,0.26,1.0,1.0,41.72
98692335507906432,1757-1489-1,29.208524357,23.038844791,-87.814,-15.77,0.894,0.461,30.074,0.274,98692610385813120,1757-372-1,29.196552106,23.051066163,-83.557,-16.856,0.076,0.045,29.399,0.231,1.0,1.0,59.23
342934309449518208,2816-1888-1,29.210190561,38.032769398,9.155,-12.162,0.782,0.367,2.468,0.247,342937195667536512,2816-1658-1,29.263006154,38.134018909,9.999,-12.132,0.889,0.382,2.216,0.248,0.9923,0.3756,394.03
342914552599968128,2816-2267-1,29.221082836,37.869249781,8.639,-11.68,1.517,0.492,2.529,0.33,342915411593428736,2816-1919-1,29.163456657,37.861394773,9.068,-11.698,1.692,0.513,2.457,0.27,0.999,0.8623,166.2
356226477315897472,3284-965-1,29.269392738,46.898916409,-5.453,-31.977,1.267,0.372,5.776,0.239,356226477318081152,3284-965-2,29.268375236,46.898087648,-4.843,-30.483,1.805,0.413,5.545,0.26,1.0,1.0,3.89
5020909093640995328,6431-1270-1,29.298304405,-29.173582028,38.562,0.13,0.436,0.37,5.384,0.245,5023909385995366528,6431-1037-1,28.957801939,-29.113894467,38.544,0.503,0.038,0.037,4.141,0.314,0.9996,0.993,1091.97
342923451772196480,2816-1434-1,29.30054923,37.990186026,9.093,-12.521,0.742,1.008,2.562,0.383,342934309449518208,2816-1888-1,29.210190561,38.032769398,9.155,-12.162,0.782,0.367,2.468,0.247,0.9975,0.6415,298.64
342855247691519872,2320-605-1,29.32129888,37.435776753,8.338,-11.508,0.924,0.329,2.648,0.26,342856656440790784,2320-93-1,29.405672049,37.49095511,6.869,-11.941,0.938,0.461,2.996,0.298,0.9949,0.5874,312.39
5024451754465594496,6432-1106-1,29.332864475,-27.745590664,8.175,-8.194,0.742,0.558,3.736,0.279,5024451823185071104,6432-2331-1,29.331805634,-27.743817905,8.436,-9.169,0.795,0.558,3.656,0.254,1.0,1.0,7.22
342917610616684032,2816-2255-1,29.33637385,37.861966612,8.858,-10.978,1.069,0.32,2.63,0.256,342917988573805824,2816-2061-1,29.433215832,37.861661287,8.47,-10.553,1.432,0.293,2.726,0.431,0.9989,0.8136,275.24
342854319978585344,2320-51-1,29.367804387,37.400670759,8.621,-11.6,1.091,0.386,2.493,0.325,342855247691519872,2320-605-1,29.32129888,37.435776753,8.338,-11.508,0.924,0.329,2.648,0.26,0.9995,0.9397,183.45
342856656440790784,2320-93-1,29.405672049,37.49095511,6.869,-11.941,0.938,0.461,2.996,0.298,342860917048397184,2816-159-1,29.364496784,37.586180709,6.901,-11.675,1.024,0.283,2.732,0.397,0.9939,0.4314,362.4
342920015798359936,2816-1954-1,29.43641802,37.988410073,8.658,-12.499,1.216,0.426,2.44,0.304,342946885113758720,2816-2203-1,29.441954355,38.074515298,9.217,-12.413,1.289,0.367,2.411,0.315,0.9965,0.5125,310.38
342870640854339200,2816-1950-1,29.490807246,37.806187512,10.016,-11.926,1.295,0.281,1.965,0.459,342871018811459328,2816-1927-1,29.485190255,37.833594823,9.221,-12.344,0.999,0.25,1.82,0.356,0.9947,0.5759,99.95
304980267569824256,2312-1919-1,29.52984109,32.951657543,-2.387,-24.853,0.784,0.261,3.823,0.258,304983119428108928,2312-1454-1,29.491178531,32.950904088,-3.772,-25.89,0.997,0.294,4.273,0.253,0.9999,0.9943,116.83
342864593540397952,2816-396-1,29.547604908,37.659249951,11.171,-12.321,2.525,0.522,2.501,0.239,342864662259873920,2816-432-1,29.532121556,37.665806478,6.062,-11.518,3.781,1.244,2.72,0.273,0.9995,0.9723,50.04
342893799317994880,2816-1779-1,29.624289301,37.860388243,9.105,-12.213,1.109,0.57,2.478,0.312,342918641408829824,2816-2067-1,29.4973275,37.914941158,9.608,-12.005,0.095,0.083,2.127,0.269,0.9952,0.3203,410.72
522353475862933248,4318-1423-1,29.630312043,71.51894004,24.657,-19.103,0.694,0.947,3.347,0.406,522353647661625472,4318-151-1,29.585719066,71.511375972,24.293,-19.423,0.574,0.729,3.34,0.316,1.0,1.0,57.72
342866139728617344,2816-2176-1,29.653745971,37.752930418,8.864,-12.303,0.898,0.355,2.582,0.264,342893799317994880,2816-1779-1,29.624289301,37.860388243,9.105,-12.213,1.109,0.57,2.478,0.312,0.995,0.3965,395.82
342850368608721664,2816-719-1,29.658827362,37.537645384,8.562,-11.394,0.985,0.33,2.683,0.269,342851674278775680,2816-633-1,29.615019463,37.589476306,8.87,-11.73,1.108,0.363,2.48,0.302,0.9989,0.8869,224.6
342890122825992960,2816-1920-1,29.720478808,37.815849332,9.56,-11.501,0.115,0.093,2.237,0.233,342893799317994880,2816-1779-1,29.624289301,37.860388243,9.105,-12.213,1.109,0.57,2.478,0.312,0.997,0.3723,317.01
4718501717640130432,8485-1342-1,29.727040756,-56.875299922,137.793,127.864,0.067,0.079,7.625,0.245,4718502473554374272,8485-358-1,29.71269588,-56.869071813,137.774,127.645,0.044,0.05,7.581,0.269,1.0,1.0,36.04
342896857334167680,2816-1992-1,29.749446607,38.021870617,8.769,-11.635,1.087,0.348,2.331,0.27,342899537393760512,2816-1965-1,29.811711859,38.015308275,8.975,-11.762,0.828,0.358,2.359,0.256,0.9998,0.9588,178.16
5134682571154348928,6430-631-1,29.753454153,-22.919642008,98.238,35.963,0.205,0.141,11.895,0.392,5134683739385453056,6430-400-1,29.749539452,-22.873247743,93.863,36.514,2.118,1.15,11.728,0.322,1.0,1.0,167.52
5148795696249450624,5856-1857-1,29.805962349,-15.122375007,-12.453,-28.579,0.038,0.028,4.643,0.376,5148802258959477504,5856-1385-1,29.874497511,-15.048289757,-13.776,-28.134,2.231,1.02,4.814,0.323,1.0,1.0,357.61
360072878227462016,3684-884-1,29.969867377,52.959556496,20.741,-15.656,2.195,0.632,2.758,0.472,360074458775425792,3684-992-1,29.898299424,53.046772064,18.695,-14.621,2.37,0.533,2.77,0.375,0.9951,0.8507,350.17
360017181092439424,3292-1370-1,30.12720235,52.377250603,-51.511,1.06,1.114,0.346,4.768,0.357,360017181094972544,3292-1370-2,30.127648641,52.378038042,-50.655,1.352,1.18,0.37,4.659,0.367,1.0,1.0,3.0
300814321091641728,1763-5-1,30.284148771,29.979187292,-37.385,-35.068,1.303,0.383,3.113,0.345,300838063670853760,1763-53-1,30.212933489,29.984012031,-38.673,-34.365,1.214,0.537,3.661,0.368,1.0,1.0,222.75
104101520399665280,1757-1967-1,30.400761337,24.089416668,-45.523,-29.001,0.853,0.367,10.111,0.269,104101520399665408,1757-1968-1,30.402814248,24.08817298,-46.452,-27.653,0.908,0.326,10.049,0.261,1.0,1.0,8.1
504572414336729856,3689-470-1,30.40804507,55.661541089,24.176,-16.435,2.9,1.076,4.209,0.514,504576262627426048,3689-2192-1,30.187285827,55.7052589,23.695,-15.44,1.595,1.179,3.795,0.402,0.9938,0.8072,474.88
507980488066349440,4033-1860-1,30.497586348,60.461386749,28.347,14.301,0.891,0.722,6.223,0.267,507980488066349952,4033-2247-1,30.480063298,60.457685279,26.671,13.579,1.238,0.754,6.033,0.306,1.0,1.0,33.84
5121089034021757952,6430-943-1,30.603528765,-25.436287907,19.091,3.537,1.022,0.764,3.833,0.308,5121090648929461376,6430-241-1,30.509279982,-25.442786965,17.218,5.739,0.702,0.414,2.961,0.41,0.9303,0.9915,307.29
5136848952657773056,5858-951-1,30.64109359,-20.314773377,33.043,44.342,0.111,0.107,4.145,0.445,5136850430126522752,5858-1641-1,30.648531037,-20.312005887,33.152,44.454,0.521,0.345,4.045,0.223,1.0,1.0,27.01
2571495429485472000,633-932-1,30.714350011,11.372289713,15.02,0.904,0.079,0.063,4.522,0.328,2571495429485472256,633-216-1,30.720742448,11.366261098,15.418,1.156,0.16,0.123,4.315,0.39,1.0,1.0,31.31
2463458825689308288,4695-181-1,30.781924553,-7.418519395,88.293,19.236,0.803,0.686,6.816,0.418,2463458894408784896,4695-266-1,30.774165707,-7.41057023,85.831,19.741,0.89,0.427,6.529,0.278,1.0,1.0,39.83
514944966519010176,4041-1669-1,30.909849214,63.886055999,13.573,-3.264,0.859,0.918,1.697,0.364,514950842034270592,4041-1865-1,30.908453254,63.895492112,15.989,-4.242,0.568,0.664,1.542,0.249,0.9949,0.0,34.04
359963717338678144,3685-1079-1,30.968039064,52.887262393,13.066,-13.66,1.172,0.478,3.424,0.408,359977220715851648,3685-1001-2,31.254770021,53.001508662,12.906,-13.295,1.221,0.374,3.48,0.523,0.9939,0.8181,745.69
104035274824444288,1758-205-1,31.030345,23.829355043,7.117,-6.282,0.828,0.265,2.774,0.235,104035309184182784,1758-71-1,31.012031668,23.829087473,6.189,-7.207,1.247,0.333,2.677,0.648,0.992,0.9295,60.32
2461351371136729472,5281-1408-1,31.032319713,-11.016432368,-48.95,-37.184,1.253,0.554,7.351,0.27,2461351371137001216,5281-1408-2,31.03260052,-11.015475445,-52.877,-35.62,1.494,0.629,7.457,0.293,1.0,1.0,3.58
2461247639086173952,5283-859-1,31.035353466,-11.536732809,21.678,5.753,2.603,1.143,4.061,0.345,2461270247794020352,5283-449-1,31.092035384,-11.544961064,20.495,4.535,1.972,0.931,3.263,0.307,0.996,0.8994,202.11
4692890243538354688,9146-1717-1,31.099697569,-70.996429766,131.384,-36.036,4.687,2.094,11.04,0.87,4692890621495476608,9146-2043-1,31.079784863,-70.994808491,121.044,-32.63,0.963,1.088,9.687,0.248,1.0,1.0,24.06
518503123581766656,4041-288-1,31.112745746,65.466855214,14.958,-12.084,0.571,0.963,2.495,0.34,518503226660981504,4041-426-1,31.136739884,65.485834706,14.089,-10.561,0.804,0.782,3.11,0.546,0.9999,0.999,77.16
4718309440544528512,8486-1290-1,31.244043105,-57.37129225,8.403,19.951,0.372,0.716,2.542,0.283,4718309440544528640,8486-250-1,31.250589337,-57.373335612,8.611,18.247,0.379,0.606,2.644,0.262,1.0,1.0,14.68
559338847998379648,4495-725-1,31.249730041,75.401019414,-14.537,-0.585,1.092,1.454,5.936,0.615,559432684443920768,4495-185-1,31.243166838,75.416657893,-15.281,-2.34,0.537,0.802,5.141,0.361,1.0,1.0,56.61
4713565528907017856,8851-7-1,31.269190269,-60.804522047,2.689,-36.426,0.545,0.856,6.651,0.27,4713565528907288064,8851-7-2,31.2688297,-60.806283508,-1.578,-40.997,0.474,0.707,6.669,0.258,1.0,1.0,6.37
330520307775316096,2320-1329-1,31.284130416,36.693302719,-0.882,-19.586,2.306,0.802,8.501,0.286,330520754451914368,2320-1567-1,31.330592533,36.706766653,-0.303,-19.586,0.381,0.444,7.834,0.557,1.0,1.0,142.6
2571203577868160384,633-1026-1,31.303443587,10.522840612,22.86,-12.509,1.237,0.507,4.162,0.273,2571205673812199936,633-1077-1,31.276735761,10.641741805,18.102,-11.384,3.337,1.065,3.199,0.555,0.9976,0.8601,438.35
345501256783476736,2837-1565-1,31.308829977,42.331574309,42.399,-61.4,1.434,0.48,8.297,0.97,346275587847081344,2837-601-1,30.821239828,42.754759003,43.23,-63.091,2.997,0.838,6.722,0.408,0.9955,0.8801,1998.36
104047609970516224,1758-236-1,31.315246205,23.883368989,77.791,-1.681,3.821,1.015,4.221,0.409,104047609970516992,1758-388-1,31.315084274,23.870955768,82.96,-3.418,4.498,1.319,4.099,0.477,1.0,1.0,44.69
520472348906769024,4311-900-1,31.334278547,67.674376847,16.131,-2.766,0.073,0.084,4.829,0.272,520472451985983872,4311-945-1,31.344124006,67.683574718,17.113,-3.784,0.096,0.111,5.353,0.249,1.0,1.0,35.74
301247391234259712,2308-53-1,31.345710057,30.966258195,8.975,-14.981,1.232,0.493,2.694,0.312,301341124600026240,2308-425-1,31.415601588,30.99678751,11.467,-14.519,1.115,0.51,2.831,0.387,0.9952,0.5753,242.1
330677469218609920,2320-1571-1,31.346387984,37.195585502,-1.823,-6.304,1.157,0.488,2.339,0.316,330677537938086528,2320-1607-1,31.334730008,37.198210935,-3.709,-7.738,1.466,0.52,2.449,0.386,0.9928,0.6061,34.74
4715027192176717696,8489-61-1,31.346598615,-59.166472102,-7.238,7.033,0.084,0.097,4.236,0.277,4715027226536886400,8489-1154-1,31.34819549,-59.161499369,-7.28,6.723,0.364,0.551,4.203,0.233,1.0,1.0,18.14
508559930693790208,4033-431-1,31.386587591,61.731357246,-10.676,-2.364,0.624,0.857,3.07,0.283,508559930693790720,4033-687-1,31.400697738,61.729236436,-10.402,-2.303,0.577,0.685,3.201,0.299,1.0,1.0,25.24
2507987431706333184,37-1139-1,31.407022655,0.527569885,39.205,1.63,2.42,0.793,5.109,0.333,2507987431706333312,37-1046-1,31.409619871,0.519396665,40.113,1.391,1.602,0.556,5.027,0.257,1.0,1.0,30.87
330665546389402624,2320-145-1,31.415896406,36.957278441,16.714,-6.047,0.119,0.082,3.891,0.322,330665546389402752,2320-671-1,31.410436391,36.955060235,15.016,-4.068,0.627,0.341,3.311,0.324,0.9995,0.0,17.62
352870424230531840,3281-851-1,31.583225635,45.634147877,36.06,-50.097,1.686,0.748,4.791,0.29,352870492950007936,3281-317-1,31.569811647,45.644458259,35.88,-49.453,2.31,0.702,4.511,0.294,1.0,1.0,50.18
505128251829300352,3693-3079-1,31.659395869,57.058095476,0.231,2.599,1.494,0.581,1.031,0.361,505128629786422272,3693-2439-1,31.661207195,57.057817726,-0.984,2.41,1.117,0.417,1.342,0.261,0.9972,0.9951,3.68
2494265870189071744,4689-110-1,31.81419288,-2.134869163,13.404,-0.514,1.314,0.596,5.113,0.246,2494265870190040064,4689-110-2,31.813507021,-2.134412241,7.365,-1.821,1.579,1.767,4.207,0.846,1.0,1.0,2.97
4714764443257804544,8489-1155-1,31.884971693,-59.672610514,93.582,-22.928,0.518,1.395,22.383,0.371,4714764477617543040,8489-565-1,31.859619371,-59.679504874,92.708,-18.326,0.053,0.055,21.862,0.221,1.0,1.0,52.34
456062682875354240,3685-1699-1,31.925922394,53.368768092,35.404,4.86,1.082,0.34,4.697,0.32,456062682877380992,3685-1699-2,31.927539637,53.368369629,37.409,5.226,1.39,0.453,4.379,0.435,1.0,1.0,3.76
4644756510693556992,9146-305-1,31.931969596,-71.800533755,13.469,14.473,0.918,1.31,2.431,0.313,4692787714079921664,9146-214-1,31.287395155,-71.907752975,12.778,12.482,0.95,1.142,3.288,0.496,0.999,0.8136,819.3
300151143781106304,1764-1389-1,31.99539488,29.451562106,51.027,-27.359,0.838,0.278,9.392,0.238,300364139799696128,1764-1531-1,31.736178253,29.862922719,49.126,-29.989,1.433,1.559,10.105,0.507,1.0,0.9996,1688.39
4698362684708562816,8857-906-1,31.999587034,-65.144198498,1.187,16.824,0.674,0.792,2.246,0.302,4699876196823862656,8857-522-1,32.1086109,-65.079279298,1.313,18.451,0.562,1.107,1.631,0.314,0.9997,0.9813,286.19
4943116412592850560,8042-888-1,32.070785079,-46.024659785,38.572,-0.703,0.366,0.501,2.762,0.237,4943119642408256512,8042-502-1,31.854502034,-45.998430134,37.801,0.253,0.3,0.495,2.357,0.245,1.0,0.9998,548.94
558638012416544640,4323-1080-1,32.099439673,73.91477791,-4.261,0.467,1.042,1.194,7.571,0.585,558638802690526720,4323-1706-1,32.073617299,73.927127896,-5.639,1.17,0.558,0.76,7.746,0.302,1.0,0.9998,51.38
107511174677165440,1764-2172-1,32.100617332,28.303810305,222.443,-298.107,0.375,0.28,17.518,0.282,107511930591409280,1764-1006-1,32.100701534,28.309539097,222.664,-299.96,0.183,0.149,17.574,0.276,1.0,1.0,20.63
345545031089687040,2837-1367-1,32.123945824,42.516391787,14.322,-10.986,0.067,0.049,1.599,0.397,345545512126022400,2837-495-1,32.119203926,42.552949621,10.686,-10.15,1.973,0.576,2.637,0.27,0.9929,0.5279,132.21
345630277600545408,2837-1035-1,32.181422575,43.035709201,36.727,-12.164,2.515,0.783,4.29,0.34,345630277600545664,2837-1443-1,32.179545129,43.026829966,38.371,-11.618,0.066,0.051,5.265,0.687,1.0,1.0,32.34
345119554450007808,2833-53-1,32.270531786,40.796956623,11.497,-9.429,1.339,0.458,5.457,0.231,345119554450008064,2833-1436-1,32.264309625,40.7941781,8.982,-8.342,0.155,0.106,5.781,0.235,1.0,1.0,19.69
4936581327794209152,8048-897-1,32.279906624,-52.245746609,9.164,2.003,0.612,0.715,2.535,0.275,4936581327795106048,8048-897-2,32.277502015,-52.247799884,10.24,2.233,0.338,0.78,2.485,0.306,1.0,1.0,9.1
518528000034781312,4045-404-1,32.34197146,65.783299789,14.295,-3.793,0.455,0.737,2.779,0.29,518528377991902976,4045-313-1,32.365145052,65.784977673,13.822,-4.228,0.5,0.86,2.732,0.304,1.0,1.0,34.75
506897915789428352,3697-2424-1,32.523147317,59.14985601,15.809,-12.681,0.407,0.432,3.454,0.31,507088406179240832,3697-2062-1,32.452192923,59.264593954,16.431,-12.962,0.997,0.464,2.943,0.239,0.9937,0.9302,433.26
507532333998457088,4033-1614-1,32.539587754,60.324923215,15.941,-13.605,1.757,0.88,2.632,0.319,507580918668505856,4033-2124-1,32.564074764,60.377927283,16.608,-13.662,1.191,0.542,2.859,0.303,0.999,0.9904,195.73
507521098364022400,4033-2252-1,32.582955945,60.090727212,16.796,-13.168,1.698,0.681,2.718,0.334,507522266595128448,4033-1460-1,32.3625503,60.057134478,16.819,-13.315,1.151,0.6,2.701,0.288,0.992,0.9165,413.9
507116340648294272,3697-1615-1,32.603186791,59.519578154,15.866,-12.42,1.02,0.602,3.452,0.347,507116581166461440,3697-1262-1,32.544267627,59.542471903,16.4,-12.301,1.218,0.817,2.628,0.357,0.9938,0.9691,135.5
507531200127093504,4033-2422-1,32.605145101,60.275056233,15.702,-13.307,1.684,0.88,2.928,0.33,507532333998457088,4033-1614-1,32.539587754,60.324923215,15.941,-13.605,1.757,0.88,2.632,0.319,0.9981,0.9823,214.24
507531200127093504,4033-2422-1,32.605145101,60.275056233,15.702,-13.307,1.684,0.88,2.928,0.33,507580918668505856,4033-2124-1,32.564074764,60.377927283,16.608,-13.662,1.191,0.542,2.859,0.303,0.9985,0.9682,377.5
507519586535537536,4033-2377-1,32.651969226,60.012998779,14.627,-13.363,1.255,0.644,3.088,0.309,507520101931610240,4033-2479-1,32.665737831,60.078686928,15.567,-13.498,0.965,0.524,2.836,0.238,0.9992,0.9956,237.77
507519586535537536,4033-2377-1,32.651969226,60.012998779,14.627,-13.363,1.255,0.644,3.088,0.309,507521098364022400,4033-2252-1,32.582955945,60.090727212,16.796,-13.168,1.698,0.681,2.718,0.334,0.9902,0.8986,306.08
4956838283347761792,7553-1106-1,32.659546796,-42.455889623,63.732,-7.218,0.171,0.227,4.64,0.283,4956838283348281984,7553-1108-1,32.653731119,-42.458029824,65.024,-9.82,0.308,0.508,5.077,0.26,1.0,1.0,17.26
507520101931610240,4033-2479-1,32.665737831,60.078686928,15.567,-13.498,0.965,0.524,2.836,0.238,507521098364022400,4033-2252-1,32.582955945,60.090727212,16.796,-13.168,1.698,0.681,2.718,0.334,0.9996,0.9958,154.82
507124552625756416,3697-2079-1,32.728660115,59.656177359,18.032,-14.19,1.108,0.604,2.205,0.311,507124690064706816,3697-905-1,32.740800682,59.691550912,16.877,-13.82,1.011,0.487,2.494,0.275,0.9995,0.9961,129.24
507507285751641856,3697-2147-1,32.755377951,59.963252591,16.528,-10.991,1.366,0.761,2.461,0.358,507507698066023424,3697-1382-1,32.798597966,59.980859523,16.275,-13.098,0.589,0.519,2.575,0.286,0.991,0.9475,100.4
73453046092295552,633-229-1,32.775462046,12.335037659,5.288,24.632,1.858,0.649,5.162,0.315,73453561488370816,633-217-1,32.802220229,12.364075718,5.518,23.477,3.551,1.191,4.54,0.56,1.0,1.0,140.65
507507698066023424,3697-1382-1,32.798597966,59.980859523,16.275,-13.098,0.589,0.519,2.575,0.286,507519586535537536,4033-2377-1,32.651969226,60.012998779,14.627,-13.363,1.255,0.644,3.088,0.309,0.9907,0.8952,288.2
